row_key,id,book_title,author,publish_year,place_name,region,language,genres_csv,narrative_era,passage_or_summary
5924:wd-Q768615-Q90,wd-Q768615-Q90,Maigret and the Hotel Majestic,Georges Simenon,1942,Paris,Europe,French,,1942s,Maigret and the Hotel Majestic is a 1942 detective novel by the Belgian writer Georges Simenon featuring his character Jules Maigret.
5925:wd-Q3021830-Q90,wd-Q3021830-Q90,Maigret and the Idle Burglar,Georges Simenon,1961,Paris,Europe,French,,1961s,"Maigret and the Lazy Burglar is a detective novel by Belgian writer Georges Simenon, featuring his character Inspector Jules Maigret."
5926:wd-Q3278115-Q90,wd-Q3278115-Q90,Maigret and the Killer,Georges Simenon,1969,Paris,Europe,French,,1969s,Maigret and the Killer is a 1969 detective novel by the Belgian writer Georges Simenon featuring his character Jules Maigret. The book was translated into English by Shaun Whiteside.
5927:wd-Q1095224-Q90,wd-Q1095224-Q90,Maigret and the Man on the Boulevard,Georges Simenon,1953,Paris,Europe,French,,1953s,Maigret and the Man on the Boulevard is a detective novel by the Belgian writer Georges Simenon.
5930:wd-Q3278108-Q90,wd-Q3278108-Q90,Maigret and the Saturday Caller,Georges Simenon,1962,Paris,Europe,French,,1962s,Maigret and the Saturday Caller is a novel by the Belgian writer Georges Simenon. The original French version Maigret et le Client du samedi appeared in 1962.
3037:wd-Q2056663-Q131491,wd-Q2056663-Q131491,Brighton Rock,Graham Greene,1938,Brighton,Europe,English,,1938s,"An atmospheric crime thriller featuring a teenage sociopath intent on becoming the underworld boss of Brighton. Having murdered a man who had betrayed his gang the young gangster Pinky Brown tries to covers his tracks but circumstances never seem to go his way and he becomes ever more desperate, even going so far as to marry a young girl who witnessed the shooting,  it being the law at that time that a man’s wife could not be forced to testify against him."
5932:wd-Q741431-Q90,wd-Q741431-Q90,Maigret and the Toy Village,Georges Simenon,1944,Paris,Europe,French,,1944s,"Maigret and the Toy Village is a detective novel by Belgian writer Georges Simenon, featuring his character inspector Jules Maigret."
5941:wd-Q669542-Q90,wd-Q669542-Q90,Maigret in Retirement,Georges Simenon,1947,Paris,Europe,French,,1947s,Maigret Gets Angry is a 1947 detective novel by the Belgian mystery writer Georges Simenon featuring Jules Maigret.
5943:wd-Q1118937-Q90,wd-Q1118937-Q90,Maigret on Holiday,Georges Simenon,1948,Paris,Europe,French,,1948s,"A Summer Holiday is a detective novel by Belgian writer Georges Simenon, featuring his character inspector Jules Maigret. The novel was written between November 11 and November 20, 1947, in Tucson, Arizona, United States. The book was published in the following year by Presses de la Cité."
5944:wd-Q3278129-Q90,wd-Q3278129-Q90,Maigret on the Defensive,Georges Simenon,1964,Paris,Europe,French,,1964s,"Maigret on the Defensive is a 1964 detective novel by the Belgian writer Georges Simenon featuring his character Jules Maigret.
The novel was first published in English in 1966 by Hamish Hamilton Ltd., translated by Alastair Hamilton.
In 2019, this novel was reissued in English by Penguin under the title Maigret Defends Himself (ISBN 9780241304068), newly translated by Howard Curtis."
8150:wd-Q486602-Q803,wd-Q486602-Q803,The Broken Jug,Heinrich von Kleist,1811,Utrecht,Europe,German,,1811s,"The Broken Jug is a comedy written by the German playwright Heinrich von Kleist. Kleist first conceived the idea for the play in 1801 after looking at a copper engraving in Heinrich Zschokke's house entitled ""Le juge, ou la cruche cassée"". In 1803, challenged over his ability to write comedy, Kleist dictated the first three scenes of the play, though it was not completed until 1806. Johann Wolfgang von Goethe first staged the play in Weimar, where it premiered on 2 March 1808."
5947:wd-Q3278124-Q90,wd-Q3278124-Q90,Maigret's Dead Man,Georges Simenon,1948,Paris,Europe,French,,1948s,"Maigret's Dead Man, also translated as Maigret and His Dead Man and Maigret’s Special Murder, is a 1948 detective novel by the Belgian novelist Georges Simenon featuring the fictional character Jules Maigret. It was Simenon's 29th Maigret novel."
5948:wd-Q1095231-Q90,wd-Q1095231-Q90,Maigret's First Case,Georges Simenon,1949,Paris,Europe,French,,1949s,"Maigret's First Case is a 1948 detective novel by the Belgian writer Georges Simenon, featuring his character Jules Maigret. The book covers Maigret's involvement on his first case in 1913, shortly before the First World War began. It was translated into English, by Robert Brain, in 1958."
4848:wd-Q1269280-Q34266,wd-Q1269280-Q34266,How Much Land Does a Man Need?,Leo Tolstoy,1886,Russian Empire,Europe,Russian,,1886s,"In the land of the Bashkirs, Pakhom is promised  as much land as he can walk around in one day."
5950:wd-Q3278134-Q90,wd-Q3278134-Q90,Maigret's Mistake,Georges Simenon,1953,Paris,Europe,French,,1953s,Maigret's Mistake is a 1953 detective novel by the Belgian writer Georges Simenon featuring his character Jules Maigret. It was translated into English in 1954.
5951:wd-Q739269-Q90,wd-Q739269-Q90,"Maigret, Lognon and the Gangsters",Georges Simenon,1952,Paris,Europe,French,,1952s,"Maigret, Lognon and the Gangsters is a 1951 detective novel by the Belgian writer Georges Simenon, featuring the Paris police officer Jules Maigret. Simenon wrote it while living in Lakeville, Connecticut where he had moved after leaving France following the Liberation."
8663:wd-Q3201803-Q90,wd-Q3201803-Q90,The Friend of Madame Maigret,Georges Simenon,1950,Paris,Europe,French,,1950s,"Madame Maigret's Own Case is a 1950 detective novel by Belgian writer Georges Simenon, featuring his character inspector Jules Maigret. The novel was written between December 13 and 22, 1949 in Carmel-by-the-Sea, California. The book was published the following year by Presses de la Cité publishers."
8058:wd-Q944956-Q1718,wd-Q944956-Q1718,The Black Swan,Thomas Mann,1953,Düsseldorf,Europe,German,,1953s,"The Black Swan is a German novella written by Thomas Mann, first published in 1954. A period work, it takes place in Düsseldorf, Germany, in the mid-1920s."
9115:wd-Q1885261-Q90,wd-Q1885261-Q90,The Lock at Charenton,Georges Simenon,1933,Paris,Europe,French,,1933s,"Georges Joseph Christian Simenon was a Belgian writer who created the fictional detective Jules Maigret. One of the most prolific and successful authors of the 20th century, he published around 400 novels, 21 volumes of memoirs and many short stories, selling over 500 million copies."
9481:wd-Q685630-Q90,wd-Q685630-Q90,The Port of Shadows,Georges Simenon,1932,Paris,Europe,French,,1932s,"Death of a Harbour Master is a detective novel by Belgian writer Georges Simenon, featuring his character inspector Jules Maigret."
9736:wd-Q3204486-Q90,wd-Q3204486-Q90,The Shadow in the Courtyard,Georges Simenon,1932,Paris,Europe,French,,1932s,"The Shadow in the Courtyard is a detective novel by Belgian writer Georges Simenon, featuring his character inspector Jules Maigret. The novel was written in Antibes in December 1931 and was published a month later, in January 1932, by the Parisian publishing house Fayard."
9892:wd-Q1885291-Q90,wd-Q1885291-Q90,The Strange Case of Peter the Lett,Georges Simenon,1931,Paris,Europe,French,,1931s,The Strange Case of Peter the Lett is a 1931 detective novel by the Belgian writer Georges Simenon. It is the first novel to feature Inspector Jules Maigret who would later appear in more than a hundred stories by Simenon and who has become a legendary figure in the annals of detective fiction.
8925:wd-Q7741637-Q947037,wd-Q7741637-Q947037,The Improvisatore,Hans Christian Andersen,1835,piazza Barberini,Europe,Danish,,1835s,"The Improvisatore is an autobiographical novel by Hans Christian Andersen (1805–1875). First published in 1835, it was an immediate success and is considered to be Andersen's breakthrough. The story, reflecting Andersen's own travels in Italy in 1833, reveals much about his own life and aspirations as experienced by Antonio, the novel's principal character."
9431:wd-Q530172-Q21,wd-Q530172-Q21,The People of the Abyss,Jack London,1903,England,Europe,English,,1903s,"The People of the Abyss is a 1903 book by Jack London, containing his first-hand account of several weeks spent living in the Whitechapel district of the East End of London in 1902. London attempted to understand the working-class of this deprived area of the city, sleeping in workhouses or on the streets, and staying as a lodger with a poor family."
6871:wd-Q7191364-Q163,wd-Q7191364-Q163,Piece of My Heart,Peter Robinson,2006,Yorkshire,Europe,English,,2006s,"The year is 1969. Rock 'n' roll, psychedelic drugs, and peace-loving hippies are thriving in Britain. But in the aftermath of a rock music festival, cold reality strikes when a woman is found murdered in her sleeping bag, callously left among the debris in the concert's wake. Detective Inspector Stanley Chadwick is the hard-headed, straitlaced copper assigned to the case who must reluctantly enter a counterculture world to find a killer. When clues lead him to an up-and-coming rock band, the Mad Hatters, with whom the victim was connected, Chadwick experiences firsthand the dangers of this dark new world of sex, drugs, and rock 'n' roll.In the present day, Detective Chief Inspector Alan Banks is called to the scene of a murder victim who turns out to be a freelance journalist working on a"
4505:wd-Q137869-Q392215,wd-Q137869-Q392215,Germinal,Émile Zola,0,northern French coal mining region,Europe,French,,,"The thirteenth novel in Emile Zola's great Rougon-Macquart sequence, Germinal expresses outrage at the exploitation of the many by the few, but also shows humanity's capacity for compassion and hope.Etienne Lantier, an unemployed railway worker, is a clever but uneducated young man with a dangerous temper. Forced to take a back-breaking job at Le Voreux mine when he cannot get other work, he discovers that his fellow miners are ill, hungry, and in debt, unable to feed and clothe their families. When conditions in the mining community deteriorate even further, Lantier finds himself leading a strike that could mean starvation or salvation for all."
5306:wd-Q6455776-Q1429096,wd-Q6455776-Q1429096,L'Inondation,Émile Zola,1880,Saint-Jory,Europe,French,,1880s,"L'Inondation is an 1880 novella by Émile Zola. Set in the village of Saint-Jory, several miles up the Garonne from Toulouse, it is the story of a family tragedy, told by its patriarch, seventy-year-old Louis Roubieu."
4859:wd-Q1130546-Q27600,wd-Q1130546-Q27600,Humiliated and Insulted,Fyodor Dostoyevsky,1861,Vasilyevsky Island,Europe,Russian,,1861s,"Humiliated and Insulted — also known in English as The Insulted and Humiliated, The Insulted and the Injured or Injury and Insult — is a novel by Fyodor Dostoevsky, first published in 1861 in the monthly magazine Vremya."
8067:wd-Q7718588-Q97,wd-Q7718588-Q97,The Blind Barber,John Dickson Carr,1934,Atlantic Ocean,Latin America,English,,1934s,"The Blind Barber, first published in October 1934, is a detective story by American writer John Dickson Carr, featuring his series detective Gideon Fell. It is a mystery novel of the type known as a whodunnit. 
This novel is generally felt to be the most humorous of Dr. Fell's adventures, somewhat echoing the farcical later adventures of Carr's Sir Henry Merrivale."
